全国地方公共団体コード,ID,地方公共団体名,許可番号,営業形態,名称,電話番号,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,営業者氏名,法人代表者氏名,営業者_所在地_連結表記,営業者_所在地_都道府県,営業者_所在地_市区町村,営業者_所在地_町字,営業者_所在地_番地以下,営業者_所在地_建物名等(方書),営業者_ 電話番号,許可年月日,備考
131067,,,3台浅健衛環き第53号,簡易宿所営業,御宿 福山,(03)5603-9240,清川二丁目15番12号,,,,,,35.727055,139.800873,有限会社 清川若松,,東京都台東区清川1-10-8,,,,,,(03)3875-2383,1992-04-06,
131067,,,13台台健生環き第69号,簡易宿所営業,あいづや別館 ｢桂｣,(03)3876-3270,清川二丁目15番12号,,,,,,35.727055,139.800873,,,,,,,,,,2002-02-07,
131067,,,2台浅健衛環き第54号,簡易宿所営業,ふくい,(03)3875-5747,清川二丁目15番14号,,,,,,35.726784,139.800995,,,,,,,,,,1991-03-26,
131067,,,13台台健生環き第30号,簡易宿所営業,正徳館,(03)3875-3693,清川二丁目16番1号,,,,,,35.727406,139.800613,有限会社 八洲,,東京都台東区日本堤一丁目1番10号,,,,,,(03)3872-3202,2001-10-03,
131067,,,47浅保衛第2370号,簡易宿所営業,ﾋﾞｼﾞﾈｽﾎﾃﾙ紅陽,(03)3876-4271,清川二丁目16番5号,,,,,,35.727654,139.800247,有限会社紅陽館,,東京都台東区清川2-16-5,,,,,,(03)3874-0175,1973-08-06,
131067,,,4台台健生環き第10092号,簡易宿所営業,田村屋本店,(03)5962-0681,清川二丁目16番5号,,,,,,35.727654,139.800247,株式会社東京ﾐﾗｲｴｽﾃｰﾄ,,東京都品川区上大崎二丁目13番20号,,,,,,(03)6416-4065,2022-11-17,
131067,,,3台台健生環き第10203号,簡易宿所営業,紫峰,(03)3875-5279,清川二丁目16番8号,,,,,,35.727745,139.800552,一般社団法人結YUI,,東京都荒川区南千住七丁目21番1号,,,,,,(03)3807-3802,2022-03-04,
131067,,,18台台健生環き第70号,簡易宿所営業,会津屋本店( AIZUYA INN ),(03)3875-4632,清川二丁目17番2号,,,,,,35.72747,139.800949,有限会社 石川商店,,東京都台東区日本堤一丁目24番11号,,,,,,(03)3873-4709,2006-12-28,
131067,,,36第4号,簡易宿所営業,太洋館,(03)3875-5283,清川二丁目17番6号,,,,,,35.727753,139.800629,株式会社 勉強屋,,東京都台東区日本堤一丁目1番10号,,,,,,,1961-04-05,
131067,,,35第10号,簡易宿所営業,ﾋﾞｼﾞﾈｽﾎﾃﾙ会津,(03)3872-6786,清川二丁目17番8号,,,,,,35.727825,139.800842,有限会社 石川商店,,東京都台東区日本堤1-24-11,,,,,,(03)3873-4709,1960-04-12,
131067,,,1台浅健衛環き第6号,簡易宿所営業,金山分館,(03)3872-3407,清川二丁目17番9号,,,,,,35.727833,139.80101,,,,,,,,,,1989-12-05,
131067,,,10台台健生環き第60号,簡易宿所営業,福しま,(03)3873-2497,清川二丁目28番1号,,,,,,35.727921,139.801636,,,,,,,,,,1999-04-05,
131067,,,62台浅健衛環き第14号,簡易宿所営業,分若松旅館,(03)3873-4709,清川二丁目28番5号,,,,,,35.728104,139.801208,有限会社 清川若松,,東京都台東区清川二丁目28番5号,,,,,,,1987-10-26,
131067,,,63台浅健衛環き第45号,簡易宿所営業,若松荘,(03)3876-8657,清川二丁目28番5号,,,,,,35.728104,139.801208,有限会社 清川若松,,東京都台東区清川1-10-8,,,,,,,1989-03-23,
131067,,,50台浅健衛環き第49号,簡易宿所営業,丸福,(03)3872-4319,清川二丁目28番8号,,,,,,35.728275,139.801453,株式会社福田屋,,東京都台東区清川一丁目35番1号,,,,,,(03)3872-4319,1976-08-06,
131067,,,35指令第238号,簡易宿所営業,ﾋﾞｼﾞﾈｽﾎﾃﾙ草津,,清川二丁目28番11号,,,,,,35.728085,139.801697,有限会社 石川商店,,東京都台東区日本堤1-24-11,,,,,,(03)3873-4709,1960-10-06,
131067,,,4台浅健衛環き第6号,簡易宿所営業,若松本店,,清川二丁目28番11号,,,,,,35.728085,139.801697,有限会社 清川若松,,東京都台東区清川1-10-8,,,,,,(03)3875-2383,1992-06-11,
131067,,,15台台健生環き第84号,簡易宿所営業,ﾆｭｰﾀﾑﾗﾔ,(03)3873-1393,清川二丁目29番2号,,,,,,35.72789,139.800934,,,,,,,,,,2003-12-04,
131067,,,53台浅健衛環き第4号,簡易宿所営業,中田屋,(03)3874-6952,清川二丁目29番3号,,,,,,35.727882,139.800766,有限会社中田屋,,東京都台東区清川二丁目29番3号,,,,,,(03)3874-6952,1978-05-22,
131067,,,58台浅健衛環き第85号,簡易宿所営業,津村,(03)3875-0953,清川二丁目31番1号,,,,,,35.728077,139.800308,,,,,,,,,,1984-03-02,
131067,,,第10号,簡易宿所営業,ﾊﾟﾚｽﾊｳｽ,(03)3875-5234,清川二丁目31番6号,,,,,,35.728455,139.799866,株式会社 ｴｽﾀｰ,,東京都台東区日本堤二丁目26番2号,,,,,,,1962-06-14,
131067,,,21台台健生環き第37号,簡易宿所営業,ﾊﾟﾚｽｼﾞｬﾊﾟﾝ,(03)6458-1540,清川二丁目31番6号,,,,,,35.728455,139.799866,株式会社 ｴｽﾀｰ,,東京都台東区日本堤2-26-2,,,,,,,2011-01-05,
131067,,,60台浅健衛環き第51号,簡易宿所営業,大晃,(03)3875-0982,清川二丁目32番3号,,,,,,35.728367,139.800323,,,,,,,,,,1986-09-12,
131067,,,55台浅健衛環き第145号,簡易宿所営業,ﾋﾞｼﾞﾈｽﾎﾃﾙ 大観,(03)3871-2913,清川二丁目33番2号,,,,,,35.728306,139.800812,有限会社憩の家,,東京都台東区日本堤一丁目1番10号,,,,,,(03)3872-3202,1981-08-03,
131067,,,5台浅健衛環き第15号,簡易宿所営業,こんや,(03)3873-1987,清川二丁目33番5号,,,,,,35.728588,139.800766,有限会社 憩の家,,東京都台東区日本堤一丁目1番10号,,,,,,(03)3872-3202,1993-08-31,
131067,,,63台浅健衛環き第17号,簡易宿所営業,ﾎﾃﾙ 塚本屋,(03)3875-4556,清川二丁目34番2号,,,,,,35.728329,139.801437,有限会社 塚本屋簡易宿泊所,,東京都台東区清川二丁目34番2号,,,,,,,1989-02-08,
131067,,,29台台健生環き第171号,簡易宿所営業,ﾎﾃﾙ塚本屋新館,(03)3875-0307,清川二丁目34番2号,,,,,,35.728329,139.801437,有限会社舍楽,,東京都台東区日本堤二丁目29番5号,,,,,,(03)3873-5356,2018-02-20,
131067,,,31第36号,簡易宿所営業,大阪屋分店,(03)3873-2867,清川二丁目34番8号,,,,,,35.728634,139.801559,,,,,,,,,,1957-03-28,
131067,,,43第6号,簡易宿所営業,一国屋新館,(03)3875-0796,清川二丁目34番8号,,,,,,35.728634,139.801559,,,,,,,,,,1969-03-31,
131067,,,54台浅健衛環き第72号,簡易宿所営業,ﾎﾃﾙ 松島,(03)3873-2903,清川二丁目35番8号,,,,,,35.728554,139.801727,有限会社 豊栄,,東京都台東区清川二丁目35番8号,,,,,,,1980-05-29,
131067,,,35第31号,簡易宿所営業,ﾆｭｰﾎﾃﾙ第二,(03)3872-5401,清川二丁目37番1号,,,,,,35.728691,139.801544,有限会社 ﾍﾞｯﾄﾊｳｽ,,東京都台東区日本堤一丁目2番11号,,,,,,(03)3872-6518,1960-07-04,
131067,,,61台浅健衛環き第24号,簡易宿所営業,ﾎﾃﾙ 白根,(03)3874-5383,清川二丁目37番2号,,,,,,35.728683,139.801392,有限会社 白根,,東京都台東区清川二丁目37番2号,,,,,,,1986-09-17,
131067,,,32第44号,簡易宿所営業,五十鈴宿泊所,(03)3872-5404,清川二丁目37番3号,,,,,,35.72868,139.801239,有限会社 五十鈴宿泊所,,,,,,,,,1957-04-22,
131067,,,60台浅健衛環き第23号,簡易宿所営業,ﾎﾃﾙ びわこ,(03)3873-2803,清川二丁目37番4号,,,,,,35.728745,139.801147,有限会社 びわこ,,東京都台東区清川二丁目38番12号,,,,,,(03)3872-9768,1985-07-10,
131067,,,19台台健生環き第1号,簡易宿所営業,ﾎﾃﾙ丸忠CLASSICO,(03)5808-2211,清川二丁目37番7号,,,,,,35.729012,139.801208,丸忠物産有限会社,,神奈川県横浜市中区不老町一丁目3番9号関内駅前ﾋﾞﾙ501,,,,,,(045)681-3459,2007-04-20,
131067,,,第1号,簡易宿所営業,一国屋 別館,(03)3872-3336,清川二丁目38番3号,,,,,,35.728657,139.800705,有限会社 一国屋,,東京都台東区日本堤一丁目1番10号,,,,,,(03)3872-3202,1962-02-03,
131067,,,25台台健生環き第47号,簡易宿所営業,Joe Backpackers,(03)6240-6576,清川二丁目38番3号,,,,,,35.728657,139.800705,株式会社からくり粘土の遊園地社,,東京都新宿区西早稲田二丁目3番5号吉岡ﾋﾞﾙ,,,,,,,2013-09-30,
131067,,,22台台健生環き第109号,簡易宿所営業,ﾎﾃﾙ富田,(03)3873-6222,清川二丁目38番4号,,,,,,35.728645,139.800537,,,,,,,,,,2011-03-01,
131067,,,58台浅健衛環き第16号,簡易宿所営業,ﾎﾃﾙ さくらい,(03)3872-9768,清川二丁目38番12号,,,,,,35.728958,139.800476,有限会社 みど里,,東京都台東区清川2-38-12,,,,,,,1983-12-02,
131067,,,12台台健生環き第33号,簡易宿所営業,泪橋ﾎﾃﾙ,(03)3875-9082,清川二丁目38番12号,,,,,,35.728958,139.800476,有限会社  三多,,東京都台東区清川二丁目29番7号,,,,,,(03)3801-6820,2000-10-20,
131067,,,55台浅健衛環き第132号,簡易宿所営業,三社,(03)3875-9119,清川二丁目38番13号,,,,,,35.728973,139.800644,有限会社 一国屋,,東京都台東区日本堤一丁目1番10号,,,,,,(03)3872-3202,1981-10-17,
131067,,,8台浅健衛環き第40号,簡易宿所営業,ﾋﾞｼﾞﾈｽﾎﾃﾙ めいじ,(03)3872-9524,清川二丁目38番13号,,,,,,35.728973,139.800644,(有)めいじ,,東京都台東区清川二丁目38番13号,,,,,,,1997-04-11,
131067,,,61台浅健衛環き第50号,簡易宿所営業,ﾋﾞｼﾞﾈｽﾎﾃﾙ 上州屋,(03)3872-3343,清川二丁目38番14号,,,,,,35.728985,139.800812,,,,,,,,,,1987-08-17,
131067,,,30台台健生環き第71号,簡易宿所営業,ほそかわ,,清川二丁目38番15号,,,,,,35.728996,139.80098,株式会社ﾎﾃﾙﾆｭｰあづま,,東京都台東区清川二丁目38番3号,,,,,,(03)6802-0716,2018-07-24,
131067,,,5台台健生環き第10050号,簡易宿所営業,長生館,(03)6802-4949,清川二丁目38番15号,,,,,,35.728996,139.80098,ﾘﾌﾞﾅﾋﾞ株式会社,,東京都新宿区西新宿三丁目15-5-1014号,,,,,,(03)6302-0127,2023-06-29,
131067,,,17台台健生環き第66号,簡易宿所営業,ﾎﾃﾙﾋｶﾘ,(03)3874-8651,清川二丁目39番3号,,,,,,35.728668,139.799759,光商事有限会社,,川崎市川崎区大師駅前一丁目5番9号,,,,,,(044)276-9622,2005-10-03,
131067,,,26台台健生環き第50号,簡易宿所営業,東京ひかりｹﾞｽﾄﾊｳｽ,(03)5829-4694,蔵前二丁目1番29号,,,,,,35.702698,139.79097,,,,,,,,,,2014-09-09,
131067,,,2台浅健衛環き第21号,下宿営業,ﾊﾟﾙ蔵前,(03)3865-8600,蔵前二丁目1番35号,,,,,,35.703159,139.791611,株式会社 ｱｰﾊﾞﾝﾊﾟﾙ,,東京都台東区蔵前二丁目1番35号,,,,,,,1990-08-17,
131067,,,4台台健生環き第10051号,旅館・ホテル営業,ｱﾊﾟﾎﾃﾙ〈浅草 蔵前駅前〉,(03)5823-7611,蔵前二丁目4番4号,,,,,,35.702694,139.790497,ｱﾊﾟﾎﾃﾙ株式会社,,東京都港区赤坂三丁目2番3号,,,,,,(03)5570-2111,2022-08-24,
131067,,,27台台健生環き第131号,簡易宿所営業,ﾏｲｷｭｰﾌﾞ･ﾊﾞｲ･ﾏｲｽﾃｲｽﾞ浅草蔵前,(03)5835-3181,蔵前二丁目6番7号,,,,,,35.703884,139.791916,株式会社ﾏｲｽﾃｲｽﾞ･ﾎﾃﾙ･ﾏﾈｼﾞﾒﾝﾄ,,東京都港区六本木六丁目2番31号,,,,,,(03)3434-3939,2016-05-19,
131067,,,2台台健生環き第10041号,旅館・ホテル営業,東横INN浅草蔵前Ⅱ,(03)6899-2046,蔵前二丁目7番5号,,,,,,35.70351,139.791901,株式会社東横ｲﾝ,,東京都大田区新蒲田一丁目7番4号,,,,,,,2020-10-05,
131067,,,24台台健生環き第23号,簡易宿所営業,Nui.Hostel,(03)6240-9854,蔵前二丁目14番13号,,,,,,35.703827,139.793411,株式会社Backpackers' Japan,,東京都台東区蔵前二丁目14番13号,,,,,,(03)6240-9854,2012-08-30,
131067,,,6台台健生環き第10110号,旅館・ホテル営業,Minn浅草蔵前Station,050-1808-4038,蔵前二丁目17番10号,,,,,,35.704922,139.793564,株式会社SQUEEZE,,東京都渋谷区神山町6番4号,,,,,,(03)6455-4721,2024-10-18,
131067,,,2台台健生環き第10142号,旅館・ホテル営業,ﾈｽﾄﾎﾃﾙｵﾙﾄ蔵前駅前,(03)5809-3101,蔵前三丁目1番1号,,,,,,35.702888,139.790222,ﾈｽﾄﾎﾃﾙｼﾞｬﾊﾟﾝ株式会社 ,,東京都千代田区丸の内1-5-1,,,,,,(03)5544-8610,2020-12-21,
131067,,,56台浅健衛環き第5号,旅館・ホテル営業,ﾎﾃﾙ 蔵前,(03)3862-7551,蔵前三丁目7番1号,,,,,,35.703964,139.790527,株式会社 ｻﾝ･ﾓｰﾘｽ,,東京都台東区蔵前三丁目7番1号,,,,,,(03)3862-7551,1981-05-22,
131067,,,30台台健生環き第84号,旅館・ホテル営業,蔵前SIﾋﾞﾙｰ5,,蔵前三丁目17番3号,,,,,,35.705639,139.790802,株式会社 BIGUP,,東京都渋谷区円山町5番18道玄坂ｽｸｴｱ504,,,,,,(03)6712-7899,2018-09-13,
131067,,,30台台健生環き第85号,旅館・ホテル営業,蔵前SIﾋﾞﾙｰ6,,蔵前三丁目17番3号,,,,,,35.705639,139.790802,合同会社 Kzy Goat,,東京都清瀬市中清戸五丁目83番地335,,,,,,,2018-09-13,
131067,,,30台台健生環き第86号,旅館・ホテル営業,蔵前SIﾋﾞﾙｰ7,,蔵前三丁目17番3号,,,,,,35.705639,139.790802,,,,,,,,,,2018-09-13,
131067,,,30台台健生環き第87号,旅館・ホテル営業,蔵前SIﾋﾞﾙｰ8,,蔵前三丁目17番3号,,,,,,35.705639,139.790802,株式会社 KAI,,福岡市中央区春吉三丁目15番35号,,,,,,,2018-09-13,
131067,,,31台台健生環き第10259号,旅館・ホテル営業,蔵前SIﾋﾞﾙ-9,,蔵前三丁目17番3号,,,,,,35.705639,139.790802,合同会社CanopyPlus,,福岡県福岡市中央区警固二丁目16番6号ﾌｨｯﾄけやき505号,,,,,,,2020-02-07,
131067,,,18台台健生環き第7号,簡易宿所営業,ｹｲｽﾞﾊｳｽ東京,(03)5833-0555,蔵前三丁目20番10号,,,,,,35.705135,139.792221,有限会社坂口商事,,大阪府枚方市大垣内町一丁目6番11号,,,,,,(072)846-4936,2006-05-23,
131067,,,31台台健生環き第10251号,旅館・ホテル営業,COCO SHUKU 浅草蔵前,(03)5843-0278,蔵前四丁目3番5号,,,,,,35.70229,139.788132,北辰不動産株式会社,,東京都港区六本木三丁目2番1号,,,,,,(03)6441-0071,2020-01-08,
131067,,,30台台健生環き第180号,旅館・ホテル営業,ﾎﾃﾙ心心樂(COCORO INN),(03)5846-9989,蔵前四丁目20番7号,,,,,,35.704597,139.789871,株式会社Bouteille,,東京都港区東麻布二丁目12番7号,,,,,,,2018-12-28,
131067,,,29台台健生環き第244号,簡易宿所営業,FOCUS KURAMAE,(03)5829-9980,蔵前四丁目21番2号,,,,,,35.704685,139.789902,有限会社el cielo,,長野県北佐久郡軽井沢町大字長倉3429番地4,,,,,,,2018-10-19,
131067,,,5台台健生環き第10152号,旅館・ホテル営業,ﾎﾃﾙ ｴﾙﾐﾀｰｼﾞｭ 浅草,,蔵前四丁目33番1号,,,,,,35.705475,139.789825,株式会社ｱｰﾄﾜｰﾙﾄﾞ ,,東京都杉並区天沼二丁目19番16号,,,,,,,2023-12-14,
131067,,,4台台健生環き第10082号,旅館・ホテル営業,Hotel CO Kuramae,(03)6240-9588,小島一丁目1番2号,,,,,,35.703514,139.784073,奕和胤仕合同会社,,東京都台東区上野3-17-4-9F,,,,,,(03)6879-9879,2024-08-08,
131067,,,31台台健生環き第10264号,旅館・ホテル営業,DANDELION,,小島一丁目4番13号,,,,,,35.704086,139.782455,Just One株式会社,,東京都台東区小島一丁目4番13号,,,,,,,2020-01-20,
131067,,,6台台健生環き第10160号,旅館・ホテル営業,COMBNOYA,,小島一丁目11番2号,,,,,,35.703907,139.784149,Starlight株式会社,,千葉県松戸市大橋38番1,,,,,,(03)6273-8008,2024-12-18,
131067,,,18台台健生環き第122号,旅館・ホテル営業,ﾎﾃﾙ ヴｨﾗﾌｫﾝﾃｰﾇ東京上野御徒町,(03)5833-5550,小島二丁目4番4号,,,,,,35.705402,139.781769,住友不動産ヴｨﾗﾌｫﾝﾃｰﾇ株式会社,,東京都新宿区西新宿六丁目3番1号,,,,,,,2007-03-20,
131067,,,31台台健生環き第10290号,旅館・ホテル営業,Serorin Light Hotel Tokyo,,小島二丁目7番7号,,,,,,35.705421,139.783447,株式会社SERORIN,,東京都江東区豊洲六丁目2番31-418号,,,,,,,2020-09-18,
131067,,,30台台健生環き第206号,旅館・ホテル営業,上野ｶﾞｰﾃﾞﾝﾊｳｽ101(Ueno Garden House101),,小島二丁目10番7号,,,,,,35.705853,139.782928,Ronald Sidharta ﾛﾅﾙﾄﾞ ｼﾄﾞﾊﾙﾀ,,東京都台東区小島二丁目10番7号,,,,,,,2021-11-08,
131067,,,3台台健生環き第10125号,旅館・ホテル営業,ｻｸﾗｸﾛｽﾎﾃﾙ 上野御徒町,,小島二丁目10番12号,,,,,,35.705608,139.783371,,,,,,,,,,2021-11-24,
131067,,,2台台健生環き第10025号,簡易宿所営業,bnb+ Asakusa Kuramae,(03)5246-4310,寿一丁目5番10号,,,,,,35.706699,139.790665,株式会社ｽﾏｰﾄﾎﾃﾙ ｿﾘｭｰｼｮﾝｽﾞ,,神奈川県横浜市港北区新横浜二丁目17番19AR新横浜ﾋﾞﾙ4F,,,,,,(03)6841-4134,2020-07-06,
131067,,,2台台健生環き第10039号,旅館・ホテル営業,U&Iﾎﾃﾙ浅草,,寿一丁目15番5号,,,,,,35.707905,139.789612,ﾕｰ･ｱｲﾎｰﾑ株式会社,,東京都練馬区練馬一丁目22番11号,,,,,,,2020-07-02,
131067,,,5台台健生環き第10113号,旅館・ホテル営業,NO SERVICE HOTEL,,寿一丁目17番12号,,,,,,35.707634,139.790817,ﾉｰｻｰﾋﾞｽ株式会社,,東京都台東区寿一丁目17番12号ﾚﾓﾝﾋﾞﾙ2階,,,,,,(03)5823-4282,2023-09-29,
131067,,,29台台健生環き第122号,旅館・ホテル営業,ﾎﾃﾙﾄﾚﾝﾄﾞ浅草田原町,(03)5828-3155,寿一丁目18番3号,,,,,,35.707932,139.790436,株式会社ﾊﾙｸﾆｯｸ,,大阪府高槻市城北町二丁目11番14号,,,,,,(072)654-3789,2018-11-09,
131067,,,6台台健生環き第10033号,旅館・ホテル営業,FIT INN 田原町,(03)6873-9851,寿二丁目2番7号,,,,,,35.709072,139.790634,FIT INN 株式会社,,東京都墨田区押上一丁目41番6-501,,,,,,,2024-06-04,
131067,,,24台台健生環き第17号,旅館・ホテル営業,ｱｺﾞｰﾗ･ﾌﾟﾚｲｽ東京浅草,(03)3842-8421,寿二丁目2番9号,,,,,,35.70903,139.790985,株式会社 ｱｺﾞｰﾗ･ﾎﾃﾙﾏﾈｼﾞﾒﾝﾄ東京,,東京都港区虎ﾉ門五丁目2番6号,,,,,,(03)3436-1860,2012-05-21,
131067,,,30台台健生環き第104号,旅館・ホテル営業,ぱんだﾎｽﾃﾙ田原町,(03)5849-4545,寿二丁目3番8号,,,,,,35.708927,139.789932,株式会社ぱんだﾊｳｽ,,東京都台東区竜泉三丁目4番5号,,,,,,(03)5849-4545,2018-10-18,
131067,,,31台台健生環き第10247号,旅館・ホテル営業,浅草ﾎﾃﾙ,080-4617-6688,寿二丁目7番8号,,,,,,35.709892,139.788345,遠藤ﾄﾚｰﾄﾞ有限会社,,東京都練馬区田柄二丁目1番19号,,,,,,(03)3938-6176,2019-12-25,
131067,,,4台台健生環き第10045号,旅館・ホテル営業,KOKO HOTEL Residence 浅草田原町,(03)5830-8081,寿二丁目8番12号,,,,,,35.709812,139.789612,株式会社ﾌｨｰﾉﾎﾃﾙｽﾞ,,東京都千代田区岩本町一丁目12番3号,,,,,,(03)5822-3090,2022-07-05,
131067,,,4台台健生環き第10054号,旅館・ホテル営業,ENT TERRACE ASAKUSA,(03)5828-3100,寿二丁目9番13号,,,,,,35.709743,139.790298,株式会社ﾘｰﾄﾞ･ﾘｱﾙｴｽﾃｰﾄ,,東京都渋谷区南平台町16番11号,,,,,,(03)5784-5127,2022-07-21,
131067,,,4台台健生環き第10187号,旅館・ホテル営業,楽ｽぺ浅草,050-3177-4787,寿二丁目9番15号,,,,,,35.709526,139.790359,合同会社楽ｽﾍﾟ,,東京都千代田区内神田2-6-9翔和鎌倉橋ﾋﾞﾙ5F,,,,,,,2023-02-10,
131067,,,6台台健生環き第10142号,旅館・ホテル営業,ASAKUSA NEST,080-4382-1010,寿三丁目8番1号,,,,,,35.70615,139.790985,株式会社蔵創,,東京都台東区寿三丁目8番1号6階,,,,,,(03)6325-1885,2025-01-20,
131067,,,29台台健生環き第3号,旅館・ホテル営業,浅草の宿 花あかり,(03)5830-7785,寿三丁目11番3号,,,,,,35.70681,139.791779,株式会社ｵﾘｵﾝ通商,,東京都江戸川区本一色三丁目27番27号,,,,,,(03)5879-2385,2017-06-29,
131067,,,6台台健生環き第10128号,旅館・ホテル営業,Minn浅草蔵前North,,寿三丁目12番2号,,,,,,35.706615,139.791962,株式会社SQUEEZE,,東京都渋谷区神山町6番4号,,,,,,(03)6455-4721,2024-11-06,
131067,,,4台台健生環き第10210号,旅館・ホテル営業,東横INN上野田原町駅,(03)3847-1045,寿三丁目19番5号,,,,,,35.707813,139.791214,株式会社東横ｲﾝ,,東京都大田区新蒲田一丁目7番4号,,,,,,(03)5703-1045,2023-03-29,
131067,,,31台台健生環き第10122号,旅館・ホテル営業,変なﾎﾃﾙ東京 浅草田原町,(03)3843-5333,寿三丁目19番8号,,,,,,35.708206,139.791275,H.I.S.ﾎﾃﾙﾎｰﾙﾃﾞｨﾝｸﾞｽ株式会社,,東京都港区虎ﾉ門四丁目1番1号,,,,,,050-1743-0810,2019-08-23,
131067,,,6台台健生環き第10182号,旅館・ホテル営業,一宿旅館 寿三丁目,,寿三丁目19番16号,,,,,,35.707809,139.791611,一宿株式会社 ,,東京都台東区浅草橋二丁目24番1号,,,,,,,2025-01-22,
131067,,,30台台健生環き第277号,簡易宿所営業,TOKYO-W-INN Asakusa,(03)6802-8985,寿四丁目6番1号,,,,,,35.708286,139.792252,ﾃｲｸ･ﾜﾝ合同会社,,千葉県松戸市新松戸四丁目50番地4F,,,,,,(047)309-6130,2019-02-18,
